13407	
	-0.999797445	-0.9997651447	-0.9997272445	-0.9996857739	-0.9996380739
	-0.9995872574	-0.9995232518	-0.9994627866	-0.9993900159	-0.9993186356
	-0.9992287964	-0.9991416497	-0.9990467514	-0.9989512507	-0.9988337011
	-0.9987308586	-0.9986107836	-0.9984932649	-0.9983744751	-0.9982543909
	-0.9981301819	-0.9980158537	-0.9979040432	-0.9978146263	-0.9977041725
	-0.9976184039	-0.997540298	-0.9974723008	-0.9974110634	-0.9973858364
	-0.9973521752	-0.9973464377	-0.9973479796	-0.9973720408	-0.9974326658
	-0.9974656074	-0.9975340526	-0.9976106304	-0.9976978271	-0.9977958969
	-0.997921162	-0.9980103837	-0.9981331625	-0.9982599478	-0.9983696247
	-0.9984862738	-0.9986196119	-0.9987247608	-0.9988353746	-0.998940771
	-0.9990397891	-0.9991334067	-0.9992272892	-0.999304098	-0.9993786514
	-0.999448521	-0.9995098671	-0.9995631209	-0.9996128349	-0.99965499
	-0.9996897263	-0.9997200453	-0.9997447251	-0.99976235	-0.9997761252
	-0.9997844982	-0.9997869446	-0.9997835762	-0.999776689	-0.9997622641
	-0.9997437985	-0.9997195638	-0.9996897631	-0.9996568473	-0.9996129481
	-0.9995637397	-0.9995082486	-0.9994507513	-0.9993793673	-0.9993048277
	-0.9992236815	-0.9991379889	-0.999042009	-0.9989383442	-0.9988362334
	-0.9987155415	-0.9986137967	-0.9984943456	-0.9983746812	-0.9982538522
	-0.9981488753	-0.9980130941	-0.9979091637	-0.997801228	-0.9977020087
	-0.997610857	-0.9975369923	-0.9974702374	-0.9974135131	-0.9973882309
	-0.9973487176	-0.9973403005	-0.9973520791	-0.9973919198	-0.9974123523
	-0.9974676508	-0.9975311252	-0.9976134088	-0.9977027945	-0.9978034189
	-0.9979023679	-0.9980390285	-0.9981348195	-0.9982499032	-0.9983746636
	-0.9984905628	-0.9986149833	-0.9987253624	-0.9988370575	-0.9989434088
	-0.9990452998	-0.999141158	-0.9992360886	-0.9993127885	-0.9993949691
	-0.999461983	-0.9995266486	-0.9995857553	-0.9996379043	-0.9996853612
	-0.9997283707	-0.9997647672	-0.9997975371	-0.9998265643	-0.9998519561
	-0.9998743237	-0.9998933826	-0.9999097464	-0.9999239569	-0.9999361734
	-0.9999465525	-0.9999554457	-0.9999629086	-0.9999691965	-0.9999744141
	-0.9999789397	-0.9999825782	-0.9999856743	-0.9999882463	-0.999990363
	-0.9999921018	-0.9999935476	-0.9999947718	-0.9999957488	-0.9999965472
	-0.9999971767	-0.9999977447	-0.9999981805	-0.9999985499	-0.9999988405
	-0.9999990835	-0.9999992777	-0.9999994295	-0.9999995464	-0.9999996204
	-0.9999996723	-0.999999676	-0.9999996402	-0.999999583	-0.999999504
	-0.999999405	-0.9999992887	-0.9999991405	-0.9999989795	-0.9999987996
	-0.9999985903	-0.9999983566	-0.9999980914	-0.9999977878	-0.999997459
	-0.9999970882	-0.9999966551	-0.9999961752	-0.9999956297	-0.9999950452
	-0.9999944133	-0.9999936542	-0.999992868	-0.9999920446	-0.9999911517
	-0.9999901791	-0.9999891689	-0.9999880171	-0.9999868163	-0.9999855361
	-0.999984207	-0.9999826569	-0.99998095	-0.9999793438	-0.9999774115
	-0.9999755686	-0.999973889	-0.9999724973	-0.9999712225	-0.9999705157
	-0.9999705871	-0.9999709947	-0.9999717462	-0.9999729039	-0.9999744253
	-0.9999749796	-0.9999746879	-0.99997305	-0.9999694729	-0.9999638518
	-0.9890525633	-0.206017606	-0.6551673408	-0.9930423301	-0.3509417301
	-0.524789471	-0.9400038049	-0.9729060584	-0.3150784758	-0.9988011828
	-0.9998811368	-0.8652478791	-0.5371794978	0.8581925263	0.8402873408
	-0.9832407646	-0.8609983548	-0.9932984199	-0.9999075103	-0.9989934419
	-0.9879165009	-0.06947795154	-0.403186576	-0.9985262159	-0.9591252351
	0.8553805489	-0.9191693359	-0.9785405043	-0.957911938	0.7842690647
	-0.9676701922	-0.9991130281	-0.9707281471	0.8762772762	0.7753422411
	-0.9998920585	-0.9998994162	-0.8924445469	-0.9285513348	-0.7712754319
	-0.01095883664	-0.9396760742	-0.01667759886	-0.9114553481	-0.9988539916
	-0.9997292254	-0.9999917465	-0.9986483762	-0.99986487	-0.9906130398
	-0.9774479895	0.9794385246	-0.9999929343	-0.9997549286	0.9760991987
	-0.9789503321	-0.9968551956	-0.9854391649	-0.7376827465	-0.9978309191
	-0.3796308505	-0.9928024998	0.6232728368	-0.9939495088	-0.9999135863
	-0.9993107471	-0.9850383855	-0.6423587544	0.4037509016	-0.9947983862
	-0.9985368317	-0.9989505435	-0.984075558	-0.6321252666	0.1850766361
	-0.4901317172	-0.7640904656	0.7291007225	-0.9909769646	-0.9586850904
	-0.7520821325	0.6690251448	-0.7906566302	0.3548891628	-0.9954535805
	-0.7643889816	-0.8954214401	0.971635097	-0.9942069096	-0.9998794064
	-0.9999796739	0.9822001489	0.1397650988	-0.9999794408	-0.9998945335
	-0.9275311784	-0.928335929	-0.9929137298	0.2790564973	-0.9876617345
	-0.9165238397	0.6926326261	0.3880330019	-0.9993935405	-0.2025741742
	-0.1207861412	-0.7734498637	-0.8601985695	-0.9984770843	-0.9999783272
	-0.920078965	-0.9991556548	-0.9986381306	-0.898483526	0.09917256727
	-0.9997579619	-0.949500432	-0.9910205854	0.9735724953	0.7357487645
	0.9497365642	-0.9923112873	-0.9964568674	-0.9684744033	-0.9998206951
	-0.9987567233	-0.9999844248	-0.5034754946	-0.9941338878	-0.993109784
	0.2870219918	-0.9994048636	-0.4584271214	-0.918188487	0.2982456002
	-0.7887522989	-0.8871700975	-0.9910908569	-0.6425083908	-0.7237411294
	-0.6930215882	-0.9955006052	-0.9997675919	-0.9912723243	-0.9751461153
	-0.999506256	0.933232767	-0.9826870244	-0.2321851127	-0.9954327359
	-0.9994838529	-0.7579683271	0.968784112	-0.9357234905	-0.9999641064
	-0.9999784494	0.460471543	-0.9951941869	0.9040289523	-0.8257466126
	-0.976315928	-0.9999142197	-0.9999982681	-0.9998485768	0.402801635
	0.823998518	-0.9962652322	-0.9999801544	-0.04041110587	-0.9986650711
	0.8155233846	0.2707908698	-0.7882481235	-0.9498225477	-0.9954504647
	-0.9982129499	0.2846173622	-0.8118092617	-0.9999944325	-0.9999228538
	-0.9293725559	-0.9818340302	-0.9973912164	-0.9999236571	-0.9999948211
	-0.8786278896	-0.9999237447	-0.9999985041	-0.8560802654	-0.9996614807
	-0.9142762548	0.9923021309	-0.9768244616	-0.8560977466	-0.9865458443
	-0.9893782182	-0.8865399177	-0.5716968363	-0.994904199	0.1895026982
	0.5783441465	-0.9999659949	-0.9815886739	-0.9958110302	0.9933506024
	-0.9378919078	0.9152151593	0.8958049244	-0.9154791792	-0.5416108283
	-0.7682201463	0.4915367478	-0.2801748116	0.6157345205	-0.9994029047
	-0.9760317143	-0.7758544517	0.1003807822	-0.9997308938	-0.9634909913
	-0.6191976071	-0.9716672982	-0.9753076149	-0.9635063277	-0.9948893153
	-0.9782586221	-0.5856945713	-0.9968972994	-0.9979227168	-0.2584401111
	-0.9948716573	-0.9990915571	-0.9999659103	-0.9972745789	-0.9919688432
	0.04325485695	-0.9718489214	-0.9978709536	-0.9999774838	-0.9996577758
	-0.9994348351	0.9270033822	-0.2633925095	-0.9995473753	-0.999994343
	-0.8968094988	-0.2674484831	-0.798299754	0.9289120044	-0.9995373219
	-0.9947956555	-0.9999645706	0.9633191497	-0.9661725198	0.7963200772
	-0.3946616132	-0.6690812044	-0.9967374077	-0.9464562894	0.8993600437
	-0.9980682435	-0.9999477699	-0.9577657414	-0.9972308682	-0.9737326197
	-0.9996745726	-0.9991607473	-0.9937423359	0.9922448821	0.4212838681
	-0.9932094197	-0.9935075818	0.883560487	-0.9996509428	-0.9999956336
	0.9865761227	-0.9942907548	0.9648834731	-0.9705569746	0.5435573395
	-0.9998023918	-0.9900926575	-0.99994726	-0.9996859537	0.2934904635
	-0.9986888376	-0.5439355179	-0.6706226238	-0.4857588806	-0.999928943
	0.4403656482	-0.6794123254	-0.9484542511	-0.9982586676	-0.9949644354
	-0.9949120475	-0.9996657673	-0.9991310034	-0.9951815282	0.5226318241
	0.8277165432	-0.7763289055	-0.9880612451	-0.8567536092	-0.9999249272
	-0.9819161009	-0.9999234157	-0.9992827137	-0.3570440076	-0.9986892744
	-0.4858344286	-0.9977282181	0.7401964198	-0.9969028592	0.007176014189
	-0.998146893	0.5750043374	-0.9982112579	-0.5280387755	-0.9994613414
	-0.9997071993	-0.9999803291	-0.9994829832	-0.999809701	-0.8916066517
	-0.1989192478	-0.6862451228	-0.2560040862	-0.9124736828	-0.3082976639
	-0.9903321192	-0.6253585827	-0.996867522	-0.9999783545	-0.976895833
	-0.9008536264	0.6466722471	0.2398805138	-0.9785566091	0.9789004399
	-0.924413531	-0.9999643616	-0.9820788654	-0.996570758	0.7172665042
	-0.9249726493	-0.9698267127	-0.9999915962	0.9901139788	-0.7763582543
	-0.1966024107	-0.9533331398	0.5686182668	0.9139531232	-0.7813070683
	-0.4285881676	-0.8208837767	-0.9986973198	-0.9999913297	-0.9999409417
	-0.02098970132	-0.8246840645	-0.9999978151	-0.9999419898	-0.9998842205
	-0.9890231701	0.7905375624	-0.9658893649	-0.9976758777	-0.9999526461
	-0.99757469	-0.999959477	-0.9662006092	-0.964454353	-0.9999448518
	-0.9604919039	0.955840591	-0.7379082396	-0.3943565687	0.6985327682
	0.7072843526	-0.9997213395	-0.9907811425	-0.9999443765	-0.9999979372
	0.3087939502	-0.9493261177	-0.9957603057	-0.8797287728	0.8545997939
	-0.9905981973	-0.9857494462	-0.6545017701	-0.4755744239	-0.8895128193
	-0.9999818948	-0.9993197515	-0.9783789893	-0.9984096333	-0.9385401767
	-0.88620252	0.9259828133	-0.9827545502	-0.7699736571	-0.9950253672
	-0.8376027415	0.04148539981	-0.1621773165	-0.993757939	-0.06087376087
	-0.9110757929	0.8387543593	0.6732665271	-0.9953766816	-0.9784046759
	-0.9997857572	-0.878331388	0.948996518	-0.9140675727	-0.9062225409
	-0.9370646881	0.4902114321	-0.9973064744	-0.9770038191	-0.9299220261
	0.7917306674	-0.9990892471	-0.6026709165	-0.9967357397	0.9671126599
	-0.5103315611	-0.3937333485	0.3209462562	-0.9645999453	-0.9994673868
	-0.9988693966	-0.1513180136	0.9359672642	-0.9970381694	-0.9032219383
	-0.7580414731	-0.9953786903	-0.9978870747	-0.3990615553	-0.999610058
	-0.9761362055	0.3385554386	-0.9988010778	-0.9999914631	0.9284760069
	-0.7576056015	-0.9657674013	-0.9323677636	-0.9998639932	-0.7953952512
	0.9707783457	-0.2826751771	-0.9984294008	-0.7940778757	0.1409657775
	-0.9220962867	-0.9705924016	-0.999649296	-0.9998189591	-0.9995246183
	-0.9977886979	-0.9706200489	-0.9893804045	-0.9866783564	-0.9992971802
	-0.9999845917	-0.9730687945	0.8741986623	-0.9998027412	-0.9999978456
	-0.9999838947	-0.9881445481	-0.988680222	-0.7996967484	-0.7615268258
	-0.9821232756	-0.8807504186	-0.9973792396	-0.2553929773	-0.8324074988
	-0.2243087966	-0.7748507214	-0.9999949374	-0.7758101586	-0.9999200678
	-0.9817820762	-0.9959707456	0.9879155808	-0.9989988134	-0.9993122113
	-0.3836272593	0.485797783	-0.998833502	0.7723103289	0.9734244989
	-0.99636163	0.6940450709	-0.9995538594	-0.9968468487	-0.993173701
	-0.9991037936	-0.9999933893	-0.9999839407	-0.9997079568	-0.9931307142
	-0.8462663482	-0.9997932793	-0.990825336	0.3307885082	0.6304932002
	-0.9999621245	-0.9986172634	-0.9883902441	0.9924136125	-0.9856139931
	0.6592043495	-0.7995071168	-0.999468532	-0.7252895609	-0.9736136559
	-0.9999294448	-0.989377148	-0.9999543869	-0.9872787741	0.9953580284
	-0.9999552854	-0.9999993558	-0.6673694159	-0.9999495406	-0.8350191759
	-0.9961217435	-0.351530792	-0.6838494767	-0.999995468	-0.9466303422
	-0.9644305862	-0.8915472932	-0.9994417921	-0.9999013205	-0.9514980676
	0.9100665795	-0.9873967329	0.9960335729	-0.997368969	-0.9999623106
	-0.8099179972	-0.9998345024	-0.999998233	0.06263436194	-0.9468987918
	-0.6072535628	0.9853035474	-0.9992860161	0.959418192	-0.9425646522
	0.7925633321	-0.9974263543	-0.9992460353	0.07506863485	-0.8982478124
	-0.9870903521	0.9943503928	-0.9998854807	-0.9999751198	-0.9880483725
	0.5238514667	-0.9822276065	-0.9818603935	0.9415114117	-0.56627133
	-0.7966865812	-0.5834666499	-0.9986304077	-0.9997671926	-0.9967786648
	0.3276365989	-0.9974170392	-0.996129198	-0.9999504603	-0.996842945
	-0.9992055006	0.08981350926	-0.9679777824	-0.9523547988	0.6195393866
	0.8529627413	-0.9817819194	-0.9971479443	-0.9999848017	-0.9974449017
	-0.9999542515	-0.9999993549	-0.983137148	-0.9092672709	0.3139460154
	-0.9990431255	-0.9909103411	-0.843190533	0.3479729728	-0.9766021857
	-0.9998042747	-0.9999962029	-0.9997642642	-0.9975302493	-0.9989705177
	-0.3308111323	-0.9978783845	-0.04184540875	-0.7677789971	-0.9738168781
	-0.9955484149	-0.9994588499	-0.9999897178	0.8757193105	-0.9975007198
	0.457249135	-0.9979560363	-0.9989929718	-0.9480896723	-0.9999858698
	-0.9998162576	-0.997833771	0.8857426112	0.9289373761	-0.9518775383
	-0.6203369188	-0.8734043124	-0.6181752738	-0.9976247013	-0.9995721815
	-0.7783573612	-0.9996492151	-0.5818475627	-0.9888438648	-0.9894210304
	-0.6105636089	-0.9895257053	-0.8949864339	-0.09291504348	-0.9998770714
	0.9367568549	0.5728719592	-0.9987653115	-0.9944648595	-0.9479021999
	-0.9875435487	-0.9753730145	-0.8157558016	0.1510139487	-0.9656083045
	-0.8698934357	-0.9897064575	-0.9592583218	-0.9994561128	0.06080335353
	-0.9968864866	0.9845422622	-0.2910376635	0.8535207875	-0.9969397244
	-0.9994383398	-0.9999520448	0.9632258888	0.6261164053	-0.9997239895
	-0.7124693917	-0.9997379434	-0.008949737716	-0.9212465029	-0.9963075028
	0.5467803696	-0.9545186021	-0.9827452358	-0.9574867377	-0.6516572429
	-0.998384699	0.92168827	0.9025189648	-0.98156373	0.183925302
	-0.885021268	0.7913466967	-0.9982865782	-0.9999588674	-0.9992059031
	-0.9998183306	-0.9999964672	-0.152009731	-0.99941993	0.9819182958
	-0.8353641466	-0.9467583958	-0.8709125343	-0.9999797621	-0.9997727875
	-0.9409505619	-0.9267450489	-0.9998797885	-0.9999950816	-0.9900696053
	-0.9999900433	0.9883645183	-0.9997713888	0.04081901551	-0.9988428186
	-0.5916464229	0.9517479858	0.1567901735	-0.8950549633	-0.9936847029
	-0.9033760317	-0.4206951445	-0.999991527	-0.9998726754	-0.9026935317
	-0.118564033	-0.9854092218	-0.9998501943	-0.9996870178	-0.8817582382
	-0.9960808617	0.5476004233	-0.9999909944	0.9656972402	0.08122818988
	-0.6181022496	-0.9999744221	-0.9897454864	-0.9930489888	-0.976894283
	0.9556222624	-0.5570812513	0.7990282981	-0.9987640715	-0.9999605228
	-0.9999989287	-0.9204617361	-0.9397343029	-0.995742522	-0.9966212483
	-0.7287405481	0.9916690509	-0.9999205452	-0.9901535292	-0.9642735115
	-0.7519750329	-0.5189132275	-0.8013725041	-0.9998676973	-0.9999880403
	-0.9903534704	-0.8792180369	-0.9999975915	-0.9999569332	-0.9339450387
	0.295586434	-0.9995971418	0.979322781	-0.989125901	-0.1104781755
	-0.9898177282	-0.9999642354	-0.9999989114	-0.9999610264	-0.9973119818
	0.207897435	-0.5481180716	-0.9930809998	0.3481512442	-0.9901666784
	-0.9950752005	0.3754204185	-0.9887082554	-0.8611751484	-0.999935176
	-0.9950113095	-0.9948026041	-0.2157068151	0.2504118565	-0.9996907812
	0.8394677942	0.7752117549	-0.046362051	-0.9998189762	-0.995839618
	-0.9999581556	-0.9999975195	0.7472687525	-0.9901196712	-0.9920947347
	-0.9607005614	-0.9894139949	-0.9992975901	-0.8893189084	-0.7283167212
	0.9180274068	-0.8147694568	-0.9985695748	0.7317637004	-0.9993466376
	-0.9939675183	0.08186044803	0.8225873583	-0.9997133611	-0.8310496559
	-0.9998791643	-0.9966206593	0.1036004133	0.222209874	-0.5818725081
	-0.9999809138	-0.9926704803	-0.9955536479	-0.9551971702	-0.9943077784
	-0.5628885873	-0.2642781734	-0.08820697299	-0.3633485696	-0.9768989591
	-0.9999032333	-0.9490863082	0.987015415	-0.9968603142	0.7993828321
	-0.9977956119	0.4731496088	0.1877773488	-0.2275811462	0.7080667898
	-0.4189868238	-0.9989276098	-0.9372910777	-0.9992602997	-0.9321738761
	-0.9943206559	-0.951875056	-0.8828272099	-0.9999484473	-0.5597005374
	-0.9946739252	0.3332684829	-0.6327717489	-0.5872226773	-0.3391451347
	0.9472587704	0.4468957423	-0.9970546056	-0.9954182984	-0.9997514148
	0.9267905545	-0.9126370147	-0.9981200858	-0.9999898484	-0.07446268767
	-0.9934526171	-0.9999741231	-0.9936289001	-0.3717375374	-0.7895603746
	-0.9985304598	-0.962895274	-0.9941321195	-0.9999642015	-0.9976510876
	-0.9999660805	-0.797123116	-0.8551772342	-0.9408197247	-0.99733963
	0.6313978211	-0.8008792814	0.9720514544	-0.9546732264	-0.9636250247
	-0.9947352921	-0.9999537625	-0.9895192377	-0.9948826822	-0.9999658972
	-0.588697357	-0.9789795487	-0.4247690317	-0.9984617529	-0.9994713716
	-0.999882238	-0.3026073235	0.9916179307	-0.7766287531	-0.6511718625
	-0.1393291774	-0.9995448932	-0.999983513	0.01886089255	-0.7138117636
	-0.8848447264	0.7623541582	-0.93559503	0.686230531	-0.7054100135
	-0.9842047002	-0.999905948	-0.9442224479	-0.9941313261	-0.7535220986
	-0.6949323672	-0.9953034166	-0.999450712	0.2523017479	-0.9625896033
	-0.995535537	0.6593258658	-0.9998979835	-0.9999989315	-0.4302623502
	-0.9918894985	-0.9809920898	0.7363707292	-0.9999824831	-0.984567937
	0.5793511148	0.8476702148	-0.4918716993	-0.9999965119	-0.6867803447
	0.9015391878	-0.9892847997	-0.9458210941	-0.912078974	0.9965885337
	-0.998914633	0.2883323175	-0.9979841351	0.995945846	-0.9989967923
	-0.9824111899	-0.9999361356	-0.8365777858	-0.9442736609	-0.9762444004
	-0.9722856736	0.07587616291	-0.9337627593	0.5879058111	-0.7056969176
	0.05045887748	0.7643208227	-0.7757986954	-0.999990579	-0.5177125973
	-0.9870008739	0.9598131058	-0.9983946311	-0.9954980742	-0.9933659554
	-0.9975456582	0.9452279951	-0.9963421741	-0.2157180131	0.05717231083
	-0.9891812754	-0.8481059723	-0.9998337632	0.9787421773	-0.9820268944
	-0.9595174701	-0.9996607123	-0.9886179193	0.976787098	-0.99930837
	-0.9999953465	-0.9995690488	-0.9985358175	-0.9693766822	-0.9997866821
	0.9853835258	-0.949934127	0.8922022998	0.2542946301	-0.999975572
	-0.9987512446	-0.9798435691	0.6380212058	-0.9983856271	-0.9999328613
	-0.5503625831	-0.9999909608	-0.9962175788	-0.8209953584	-0.5231168925
	-0.9987402506	-0.9981857004	-0.8200752981	-0.998820607	-0.9997297774
	-0.9912049332	-0.5582540747	-0.999850778	-0.9998195856	-0.9999903336
	-0.9491146826	0.8864213109	-0.8597435237	-0.846713917	0.3691671636
	-0.9998771031	-0.9984457618	-0.9976785463	-0.5928348214	-0.9997846116
	-0.7604186241	-0.9965910065	-0.2407440187	-0.9913769624	0.8965172433
	-0.9980721372	-0.9952604112	-0.9999728907	-0.9862856878	-0.01094552011
	-0.6403669678	-0.9991866062	-0.9981701869	-0.9910207552	-0.9967151328
	-0.9814879189	0.1644423705	0.5831130899	-0.999985378	0.6240883506
	-0.9855059157	-0.9998947884	-0.9743332956	-0.9996921711	-0.8166374685
	-0.9991906305	-0.9999895156	-0.9495794604	-0.9912887516	-0.9973239112
	-0.4041857219	-0.9998305652	-0.9811857991	-0.6270045228	-0.6504241071
	0.8084459754	-0.9993889261	-0.02260441463	-0.99630644	-0.9630860162
	-0.9964095903	-0.9585573544	-0.9981998531	0.8089042437	0.5640530575
	-0.9990324271	-0.9998852043	-0.9999969701	0.9939084787	-0.972415533
	-0.0141835535	-0.8781806422	-0.9022773543	-0.9978120288	-0.9999017235
	-0.9683261214	-0.3889266025	-0.9989154006	-0.994287472	-0.9998588105
	-0.9999761113	0.9873763448	-0.9937395166	-0.9973751982	-0.9998238879
	-0.9999066247	-0.9999990556	-0.9981707963	-0.9031342714	0.908989899
	0.9001230794	-0.9999592294	0.6675044114	-0.9994619064	-0.9999963455
	-0.9566795332	-0.8148733488	-0.9649059062	-0.9479014343	0.541639665
	-0.8702363389	-0.8731020805	-0.999274236	-0.999320078	0.805398379
	-0.999650681	-0.9999497072	-0.8485373263	-0.981421405	-0.9966530519
	0.9846608597	-0.9892541584	-0.7323852955	-0.9913797897	-0.8122603855
	-0.9996342666	0.854817622	-0.9456604461	-0.9999956977	0.6308210685
	-0.9626381302	-0.4111363983	0.4988309018	-0.992503404	-0.9842047485
	-0.9999603978	0.5872223625	0.960684256	-0.4064439575	-0.9363449908
	-0.9943160997	-0.9996145305	-0.9999926119	-0.2920230528	-0.8077349506
	0.9418546531	-0.9999557254	-0.6258765858	-0.9994486148	-0.998856729
	-0.6687547472	-0.9999349161	0.8943745694	-0.9995212628	-0.9999612617
	-0.994401771	-0.9999793202	-0.9996126173	-0.9992932126	-0.9908789543
	-0.9972589624	-0.8141388078	0.948874756	-0.4479198163	-0.9999679554
	-0.9999192213	-0.1816936589	-0.9661322365	-0.8346351649	-0.344397599
	-0.8216242725	0.8774711787	0.5300564572	-0.6582889883	0.9070902185
	-0.9990285316	-0.9998568133	0.1126080109	-0.9992224189	-0.9975960811
	-0.9676901362	-0.9969981396	-0.9999441188	-0.9708851436	-0.9809118015
	-0.1233411002	-0.9757053926	-0.988331481	-0.3241738509	-0.9575186358
	0.3003526831	-0.8699331508	0.4335160933	-0.3241175167	-0.9999948105
	-0.8954090976	-0.9813816631	-0.9971841252	0.952441467	-0.875868442
	-0.6713111268	-0.9987273781	-0.09767216341	-0.9883706234	-0.998221061
	0.8710436636	0.7664529749	0.9889224139	-0.9995085025	-0.1183560173
	0.7647298025	-0.9990983013	0.6793743676	-0.9999429008	0.4934266875
	-0.9616114164	-0.199759475	-0.0999225966	-0.9978047204	-0.9965166139
	-0.9409566786	-0.9763654803	-0.9782227056	-0.998996655	0.6019283537
	-0.9999132815	-0.999973712	0.4758995525	-0.9962580063	-0.9914903287
	-0.6151980141	-0.9999898597	-0.9999682911	-0.5310196913	-0.9992956845
	-0.9205619316	-0.9999106276	-0.9993585724	0.644740464	-0.9994718458
	-0.9972129644	0.9824330963	-0.9996145215	-0.9999973134	-0.9369902071
	-0.9263233482	-0.9100779648	-0.9985464045	0.8246283292	0.943923737
	0.9945052454	-0.9999969348	-0.994281018	-0.7222886404	-0.9692390912
	-0.9822449338	-0.7723501756	0.03798303884	0.7197643181	-0.4135604492
	-0.5980875556	-0.9961269966	-0.9995646513	-0.9975529904	-0.9987663486
	-0.9999950879	-0.9987766836	0.03345619391	-0.996652553	-0.9911334112
	-0.9997384962	-0.9803491659	0.7613175096	-0.9998057636	0.9166164031
	-0.7440758358	-0.9999850156	-0.8276795402	-0.9787739779	-0.9923593705
	-0.9327770462	-0.9997383214	-0.5040432707	-0.9996798494	0.9878805127
